🇨🇳河南移动,#genre#
CCTV12,http://39.134.67.108/PLTV/88888888/224/3221225669/1.m3u8
CCTV12,http://39.134.65.175/PLTV/88888888/224/3221225669/1.m3u8
CCTV12,http://dsm.huarunguoji.top:35455/itv/1000000005000265012.m3u8?cdn=ystenlive
CCTV12,http://php.jdshipin.com/TVOD/hljyd.php?id=3221225731
CCTV12,https://tv.bfsu.edu.cn/hls/cctv12hd.m3u8
CCTV12,http://120.192.226.35:8009/hls/507/index.m3u8
CCTV12,http://58.243.224.244:9901/tsfile/live/1010_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV13,http://39.134.67.108/PLTV/88888888/224/3221225812/1.m3u8
CCTV13,http://39.134.65.175/PLTV/88888888/224/3221225812/1.m3u8
CCTV13,http://dsm.huarunguoji.top:35455/gaoma/cctv13.m3u8
CCTV13,http://php.jdshipin.com/TVOD/hljyd.php?id=3221226011
CCTV13,https://event.pull.hebtv.com/jishi/cp1.m3u8
CCTV13,https://tv.bfsu.edu.cn/hls/cctv13hd.m3u8
CCTV13,http://120.192.226.35:8009/hls/13/index.m3u8
CCTV13,http://39.170.52.236:808/hls/13/index.m3u8
CCTV14,http://39.134.67.108/PLTV/88888888/224/3221225674/1.m3u8
CCTV14,http://39.134.65.175/PLTV/88888888/224/3221225674/1.m3u8
CCTV14,http://dsm.huarunguoji.top:35455/itv/1000000005000265013.m3u8?cdn=ystenlive
CCTV14,http://php.jdshipin.com/TVOD/hljyd.php?id=3221225732
CCTV14,http://goo.bkpcp.top/mg/CCTV-14少儿少儿少儿
CCTV14,https://event.pull.hebtv.com/jishi/cp2.m3u8
CCTV14,https://tv.bfsu.edu.cn/hls/cctv14hd.m3u8
CCTV14,http://58.243.224.244:9901/tsfile/live/1012_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV15,http://39.134.67.108/PLTV/88888888/224/3221225513/1.m3u8
CCTV15,http://39.134.65.175/PLTV/88888888/224/3221225513/1.m3u8
CCTV15,http://dsm.huarunguoji.top:35455/itv/1000000005000265014.m3u8?cdn=ystenlive
CCTV15,http://php.jdshipin.com/TVOD/hljyd.php?id=3221226476
CCTV15,http://goo.bkpcp.top/mg/CCTV-15音乐音乐
CCTV15,https://tv.bfsu.edu.cn/hls/cctv15hd.m3u8
CCTV15,http://120.192.226.35:8009/hls/15/index.m3u8
CCTV15,http://58.243.224.244:9901/tsfile/live/1013_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV16,http://39.134.67.108/PLTV/88888888/224/3221225893/1.m3u8
CCTV16,http://39.134.65.173/PLTV/88888888/224/3221225893/1.m3u8
CCTV16,http://dsm.huarunguoji.top:35455/itv/1000000006000233002.m3u8?cdn=ystenlive
CCTV16,http://php.jdshipin.com:8880/bst2.php?id=cctv16hd4k/15000000
CCTV16,http://goo.bkpcp.top/mg/cctv16
CCTV16,https://tv.bfsu.edu.cn/hls/cctv16hd.m3u8
CCTV16,http://39.170.52.236:808/hls/16/index.m3u8
CCTV17,http://39.134.67.108/PLTV/88888888/224/3221225708/1.m3u8
CCTV17,http://dsm.huarunguoji.top:35455/itv/1000000005000265015.m3u8?cdn=ystenlive
CCTV17,http://php.jdshipin.com/TVOD/hljyd.php?id=3221225765
CCTV17,https://tv.bfsu.edu.cn/hls/cctv17hd.m3u8
CCTV17,http://58.243.224.244:9901/tsfile/live/1014_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV17,http://39.170.52.236:808/hls/17/index.m3u8
CCTV17,http://219.135.180.210:18888/hls/24/index.m3u8
CCTV4K,http://dsm.huarunguoji.top:35455/rptv/G_CCTV-4K-HD.m3u8?license=gitv
CCTV4K,http://home.wwang.pw:35455/gaoma/cctv4k.m3u8
CCTV8K,http://home.wwang.pw:35455/gaoma/cctv8k_36m.m3u8
世界地理,http://dassby.qqff.top:99/live/世界地理/index.m3u8
风云足球,http://211.101.234.24:866/aishang/migu.php/migu.php?id=mlzq
风云足球,http://dassby.qqff.top:99/live/风云足球/index.m3u8
风云音乐,http://ngcdn003.cnr.cn/live/yyzs/index.m3u8
风云音乐,https://ngcdn003.cnr.cn/live/yyzs/index.m3u8
风云音乐,https://ls.qingting.fm/live/1886/64k.m3u8
央视台球,http://goo.bkpcp.top/mg/mlzq
央视台球,http://gat.bkpcp.top/ymg.php?id=mlzq
央视台球,http://3501776.xyz:35455/itv/2000000003000000061.m3u8?cdn=hnbblive
央视台球,http://211.101.234.24:866/aishang/migu.php/migu.php?id=mlzq
央视台球,http://dassby.qqff.top:99/live/高尔夫网球/index.m3u8
发现之旅,http://120.55.49.231:3095/rtp/233.50.201.98:5140
CGTN英语,https://0472.org/hls/cgtn.m3u8
CGTN记录,https://0472.org/hls/cgtnd.m3u8
CGTN俄语,https://0472.org/hls/cgtne.m3u8
CGTN法语,https://0472.org/hls/cgtnf.m3u8
CGTN西语,https://0472.org/hls/cgtnx.m3u8
CGTN阿语,https://0472.org/hls/cgtna.m3u8
内蒙古卫视,https://livestream-bt.nmtv.cn/nmtv/2314general.m3u8?txSecret=35f2dd39972cede5222c6bd2c0efe24b&txTime=77395680
青海卫视,http://stream.qhbtv.com/qhws/sd/live.m3u8
人间卫视,http://61.216.67.119:1935/bltvhd/bltv1/chunklist_w1266569526.m3u8
香港卫视,http://zhibo.hkstv.tv/livestream/mutfysrq/playlist.m3u8#http://zhibo.hkstv.tv/livestream/mutfysrq.flv
安多卫视,http://stream.qhbtv.com/adws/sd/live.m3u8
延边卫视,http://live.ybtvyun.com/video/s10006-44f040627ca1/index.m3u8#http://live.ybtvyun.com/video/s10006-44f040627ca1/index.m3u8
/https://gitee.com/hzxs800274/iptv/raw/master/live.txt
/https://szyyds.cn/tv/live/x.txt 直播 https://11214.kstore.space/zb.txt
卫视,#genre#
北京卫视,http://209.141.41.11:62222/bptv/10000100000000050000000003870776.m3u8
卡酷少儿,http://209.141.41.11:62222/bptv/10000100000000050000000003904597.m3u8
湖南卫视,http://209.141.41.11:62222/bptv/10000100000000050000000003873458.m3u8
江苏卫视,http://209.141.41.11:62222/bptv/10000100000000050000000003873461.m3u8
东方卫视,http://209.141.41.11:62222/bptv/10000100000000050000000003873462.m3u8
浙江卫视,http://209.141.41.11:62222/bptv/10000100000000050000000003873464.m3u8
湖北卫视,http://209.141.41.11:62222/bptv/10000100000000050000000003873465.m3u8
天津卫视,http://209.141.41.11:62222/bptv/10000100000000050000000003873466.m3u8
山东卫视,http://209.141.41.11:62222/bptv/10000100000000050000000003873467.m3u8
辽宁卫视,http://209.141.41.11:62222/bptv/10000100000000050000000003873468.m3u8
安徽卫视,http://209.141.41.11:62222/bptv/10000100000000050000000003873469.m3u8
黑龙江卫视,http://209.141.41.11:62222/bptv/10000100000000050000000003873470.m3u8
贵州卫视,http://209.141.41.11:62222/bptv/10000100000000050000000003873471.m3u8
东南卫视,http://209.141.41.11:62222/bptv/10000100000000050000000003873473.m3u8
重庆卫视,http://209.141.41.11:62222/bptv/10000100000000050000000004796458.m3u8
江西卫视,http://209.141.41.11:62222/bptv/10000100000000050000000004796511.m3u8
广东卫视,http://209.141.41.11:62222/bptv/10000100000000050000000003873459.m3u8
河北卫视,http://209.141.41.11:62222/bptv/10000100000000050000000003873460.m3u8
深圳卫视,http://209.141.41.11:62222/bptv/10000100000000050000000003873474.m3u8
吉林卫视,http://209.141.41.11:62222/bptv/10000100000000050000000004972569.m3u8
河南卫视,http://209.141.41.11:62222/bptv/10000100000000050000000003887270.m3u8
四川卫视,http://209.141.41.11:62222/bptv/10000100000000050000000003887274.m3u8
河北卫视,http://209.141.41.11:62222/bptv/10000100000000050000000003887382.m3u8
广西卫视,http://209.141.41.11:62222/bptv/10000100000000050000000003887394.m3u8
陕西卫视,http://209.141.41.11:62222/bptv/10000100000000050000000003887404.m3u8
山西卫视,http://209.141.41.11:62222/bptv/10000100000000050000000003887413.m3u8
内蒙古卫视,http://209.141.41.11:62222/bptv/10000100000000050000000003887427.m3u8
青海卫视,http://209.141.41.11:62222/bptv/10000100000000050000000003887430.m3u8
海南卫视,http://209.141.41.11:62222/bptv/10000100000000050000000004796877.m3u8
宁夏卫视,http://209.141.41.11:62222/bptv/10000100000000050000000003887433.m3u8
西藏卫视,http://209.141.41.11:62222/bptv/10000100000000050000000003887434.m3u8
新疆卫视,http://209.141.41.11:62222/bptv/10000100000000050000000003887448.m3u8
甘肃卫视,http://209.141.41.11:62222/bptv/10000100000000050000000003887450.m3u8
三沙卫视,http://209.141.41.11:62222/bptv/10000100000000050000000003887452.m3u8
云南卫视,http://209.141.41.11:62222/bptv/10000100000000050000000003887453.m3u8
厦门卫视,http://209.141.41.11:62222/bptv/10000100000000050000000003887454.m3u8
兵团卫视,http://209.141.41.11:62222/bptv/10000100000000050000000003887456.m3u8
金鹰卡通,http://209.141.41.11:62222/bptv/10000100000000050000000004796942.m3u8
嘉佳卡通,http://209.141.41.11:62222/bptv/10000100000000050000000003887459.m3u8
斯玛特,#genre#
电影频道|HBO_HD,http://209.141.41.11/星河无敌最俊朗的斯玛特.php?id=hbohd_twn
电影频道|HBO_HITS,http://209.141.41.11/星河无敌最俊朗的斯玛特.php?id=hbohit_twn
电影频道|Hollywood Movies,http://209.141.41.11/星河无敌最俊朗的斯玛特.php?id=hollywoodmovies_twn
电影频道|CCTV-6,http://209.141.41.11/星河无敌最俊朗的斯玛特.php?id=cctv6
电影频道|CINEMAX,http://209.141.41.11/星河无敌最俊朗的斯玛特.php?id=cinemax_twn
电影频道|Cinemax,http://209.141.41.11/星河无敌最俊朗的斯玛特.php?id=Cinemax
电影频道|AXN Taiwan,http://209.141.41.11/星河无敌最俊朗的斯玛特.php?id=axn_twn
电影频道|大爱2台,http://209.141.41.11/星河无敌最俊朗的斯玛特.php?id=daai2_twn
电影频道|东森电影 ETTV Movie,http://209.141.41.11/星河无敌最俊朗的斯玛特.php?id=ettvmovie
电影频道|东森洋片 ETTV Western,http://209.141.41.11/星河无敌最俊朗的斯玛特.php?id=ettvwestern
电影频道|龙华洋片 Lunghua Western,http://209.141.41.11/星河无敌最俊朗的斯玛特.php?id=lunghuawestern_twn
电影频道|Animax,http://209.141.41.11/星河无敌最俊朗的斯玛特.php?id=Animax
电影频道|龙详时代,http://209.141.41.11/星河无敌最俊朗的斯玛特.php?id=lungxiangtime_twn
电影频道|Movies Now HD,http://209.141.41.11/星河无敌最俊朗的斯玛特.php?id=moviesnow_raj
电影频道|Star Movies HD,http://209.141.41.11/星河无敌最俊朗的斯玛特.php?id=starmovies_raj
电影频道|卫视中文台 Star Movies Chinese,http://209.141.41.11/星河无敌最俊朗的斯玛特.php?id=weishichinese_twn
电影频道|HBO Family,http://209.141.41.11/星河无敌最俊朗的斯玛特.php?id=Hbofamily
电影频道|Hits,http://209.141.41.11/星河无敌最俊朗的斯玛特.php?id=Hits
电影频道|Warner TV,http://209.141.41.11/星河无敌最俊朗的斯玛特.php?id=WarnerTV
电影频道|卫视电影台,http://209.141.41.11/星河无敌最俊朗的斯玛特.php?id=weishimovie_twn
电影频道|HBO HD,http://209.141.41.11/星河无敌最俊朗的斯玛特.php?id=Hbo
电影频道|美亚电影,http://209.141.41.11/星河无敌最俊朗的斯玛特.php?id=meiyamovie_twn
电影频道|HBO Signature,http://209.141.41.11/星河无敌最俊朗的斯玛特.php?id=Hbosignature
电影频道|HBO Hits,http://209.141.41.11/星河无敌最俊朗的斯玛特.php?id=Hbohitshd
电影频道|星卫电影,http://209.141.41.11/星河无敌最俊朗的斯玛特.php?id=xingwei_movie
电影频道|SCM,http://209.141.41.11/星河无敌最俊朗的斯玛特.php?id=Weishimovie
电影频道|Dreamworks,http://209.141.41.11/星河无敌最俊朗的斯玛特.php?id=Dreamworks
电影频道|Thrill,http://209.141.41.11/星河无敌最俊朗的斯玛特.php?id=Thrill
电影频道|Hits Movie,http://209.141.41.11/星河无敌最俊朗的斯玛特.php?id=Hitsmovie
电影频道|One,http://209.141.41.11/星河无敌最俊朗的斯玛特.php?id=One
电影频道|tvN Movie,http://209.141.41.11/星河无敌最俊朗的斯玛特.php?id=Tvnmovie
电影频道|Celestial Classic,http://209.141.41.11/星河无敌最俊朗的斯玛特.php?id=Celestial2
电影频道|Celestial Movies HD,http://209.141.41.11/星河无敌最俊朗的斯玛特.php?id=Celestialindo
电影频道|Axn HD,http://209.141.41.11/星河无敌最俊朗的斯玛特.php?id=Axn
电影频道|Paramount Network,http://209.141.41.11/星河无敌最俊朗的斯玛特.php?id=Paramountnetwork
电影频道|Astrol Kplus,http://209.141.41.11/星河无敌最俊朗的斯玛特.php?id=Kplus
电影频道|Rock Actions,http://209.141.41.11/星河无敌最俊朗的斯玛特.php?id=Rockaction
电影频道|Rock Entertainment,http://209.141.41.11/星河无敌最俊朗的斯玛特.php?id=Rockentertain
纪录频道|Natgeo_HD,http://209.141.41.11/星河无敌最俊朗的斯玛特.php?id=natgeohd_twn
纪录频道|NatGeo_Wild HD,http://209.141.41.11/星河无敌最俊朗的斯玛特.php?id=natgeowild_twn
纪录频道|Animal_Planet,http://209.141.41.11/星河无敌最俊朗的斯玛特.php?id=animalplanet_twn
纪录频道|Discovery Asia,http://209.141.41.11/星河无敌最俊朗的斯玛特.php?id=discoverytwn_twn
纪录频道|CI,http://209.141.41.11/星河无敌最俊朗的斯玛特.php?id=ci_twn
纪录频道|Asia Travel,http://209.141.41.11/星河无敌最俊朗的斯玛特.php?id=asiatravel_twn
纪录频道|Discovery HD,http://209.141.41.11/星河无敌最俊朗的斯玛特.php?id=discoveryhd_twn
纪录频道|亚洲美食,http://209.141.41.11/星河无敌最俊朗的斯玛特.php?id=afc_twn
纪录频道|美食星球,http://209.141.41.11/星河无敌最俊朗的斯玛特.php?id=foodplanet_twn
纪录频道|亚洲旅游 TLC Asia,http://209.141.41.11/星河无敌最俊朗的斯玛特.php?id=tlc_twn
纪录频道|NatGeo HD,http://209.141.41.11/星河无敌最俊朗的斯玛特.php?id=Natgeo
纪录频道|Fashion TV,http://209.141.41.11/星河无敌最俊朗的斯玛特.php?id=fashiontv_twn
纪录频道|History,http://209.141.41.11/星河无敌最俊朗的斯玛特.php?id=History
纪录频道|BBC Earth HD,http://209.141.41.11/星河无敌最俊朗的斯玛特.php?id=bbcearth_twn
纪录频道|BBC Earth Lifestyle,http://209.141.41.11/星河无敌最俊朗的斯玛特.php?id=bbclifestyle_twn
纪录频道|MTV Live,http://209.141.41.11/星河无敌最俊朗的斯玛特.php?id=mtvhd_twn
纪录频道|NatGeo Wild HD,http://209.141.41.11/星河无敌最俊朗的斯玛特.php?id=Natgeowild
纪录频道|Animal Planet (Eng),http://209.141.41.11/星河无敌最俊朗的斯玛特.php?id=AnimalPlanet
纪录频道|TLC,http://209.141.41.11/星河无敌最俊朗的斯玛特.php?id=Tlc
纪录频道|Foodnetwork Hd,http://209.141.41.11/星河无敌最俊朗的斯玛特.php?id=Foodnetwork
纪录频道|HGTV,http://209.141.41.11/星河无敌最俊朗的斯玛特.php?id=HGTV
纪录频道|AFC 亚洲旅游台,http://209.141.41.11/星河无敌最俊朗的斯玛特.php?id=asiatravel_twn
新闻频道|Skynews,http://209.141.41.11/星河无敌最俊朗的斯玛特.php?id=skynews_twn
新闻频道|ABC News,http://209.141.41.11/星河无敌最俊朗的斯玛特.php?id=abcnews_glo
新闻频道|东森财经新闻 ETTV Business,http://209.141.41.11/星河无敌最俊朗的斯玛特.php?id=ettvcaijing_twn
新闻频道|CBS HD,http://209.141.41.11/星河无敌最俊朗的斯玛特.php?id=cbshd_glo
新闻频道|CBSN HD,http://209.141.41.11/星河无敌最俊朗的斯玛特.php?id=cbsn_glo
新闻频道|France 24,http://209.141.41.11/星河无敌最俊朗的斯玛特.php?id=france24_twn
新闻频道|DW (Deutsch),http://209.141.41.11/星河无敌最俊朗的斯玛特.php?id=dw_twn
新闻频道|NHK World,http://209.141.41.11/星河无敌最俊朗的斯玛特.php?id=nhkworld_japan
新闻频道|Fox News,http://209.141.41.11/星河无敌最俊朗的斯玛特.php?id=foxnews_twn
新闻频道|CGTN,http://209.141.41.11/星河无敌最俊朗的斯玛特.php?id=CGTN
新闻频道|CNN International,http://209.141.41.11/星河无敌最俊朗的斯玛特.php?id=Cnn
新闻频道|CNN backup,http://209.141.41.11/星河无敌最俊朗的斯玛特.php?id=cnn_twn
新闻频道|CNBC,http://209.141.41.11/星河无敌最俊朗的斯玛特.php?id=cnbc_twn
新闻频道|CNA,http://209.141.41.11/星河无敌最俊朗的斯玛特.php?id=cna
新闻频道|BBC World News,http://209.141.41.11/星河无敌最俊朗的斯玛特.php?id=bbcnews_twn
新闻频道|BBC World News,http://209.141.41.11/星河无敌最俊朗的斯玛特.php?id=Bbcnews
新闻频道|Bloomberg News,http://209.141.41.11/星河无敌最俊朗的斯玛特.php?id=bloomberg_twn
新闻频道|Al-Jazeera,http://209.141.41.11/星河无敌最俊朗的斯玛特.php?id=aljazeera_twn
💝AKTV频道👉全网,#genre#
NHK東京総合,http://aktv_stream.m16tv.cfd/stream/aktv3/nhk/AKTV.m3u8
SUPER TENNIS,http://aktv_stream.m16tv.cfd/stream/tuntun/supertennis/AKTV.m3u8
CCTV7,http://8.138.7.223/【公众号：榴芒电视】/cctv7.m3u8
CCTV13,http://8.138.7.223/【公众号：榴芒电视】/cctv13.m3u8
无线功夫,http://hotelplay.net/live/pmb8krf68n4z/4d8cf4af8de3574c/476226.m3u8
無線新聞台,http://v2hcdn.jdshipin.com/news/news.stream/chunklist_w1005.m3u8
翡翠台,http://cdn9.163189.xyz/smt1.1.php?id=jade_twn
凤凰电影,http://quan2018.mycloudnas.com:51888/play/a017/index.m3u8
凤凰中文,http://quan2018.mycloudnas.com:51888/play/a012/index.m3u8
凤凰资讯,http://quan2018.mycloudnas.com:51888/play/a015/index.m3u8
星空卫视,http://quan2018.mycloudnas.com:51888/play/a016/index.m3u8
音乐[V],http://quan2018.mycloudnas.com:51888/play/a011/index.m3u8
channel V台,http://xnbl.jydjd.top:2901/udp/224.1.100.13:11111
HBO,http://ali.hlspull.yximgs.com/live/huanqiuhktvmqqlqpwqjctjfhjvqjqjuqlvcbeyweqweefshqfhhqsqqcxhbo.flv
东森洋片,http://50.7.234.10:8278/ettvwestern/playlist.m3u8?tid=MB7B8303252483032524&ct=19249&tsum=14f89967cdf6c504230be29a87cc54f0
龙祥电影台,http://ali.hlspull.yximgs.com/live/huanqiuhktvmqloehqbqqqpvboyjetqewsqhthqyuqfqwetyqqqhflxsq.flv
翡翠台,https://bxtvcdn.587788.xyz/stream/bxtv/null/master.m3u8?u=xiaojia&p=edae81555a120d107ce989b744c762c7031a03490a7cb78b3613ab6d7b947ceb
凤凰资讯,https://ali.hlspull.yximgs.com/live/qq491695550-fh.flv
天映经典,http://ali.hlspull.yximgs.com:80/live/huanqiuhktvvcnyjsqfqsetqqfcvbcjtsqqfvxcvsqnmbnlqqhqqnmyhsqqftyjq.flv
龙祥时代电影,http://ali.hlspull.yximgs.com:80/live/huanqiuhktvmqloehqbqqqpvboyjetqewsqhthqyuqfqwetyqqqhflxsq.flv
龙华洋片台,http://ali.hlspull.yximgs.com:80/live/huanqiuhktvqeqcxlvofbqbvbqqqfqvqhslcfvxcvxsqbcvqfjvsfcbqbnqtyxty.flv
CineMax电影台,http://ali.hlspull.yximgs.com:80/live/huanqiuhktvqeqcxlvofbqbvbqqqbvyvblcfybqxjbcqcfjvsfcbqbnqtcqnemqx.flv
翡翠台,http://v2h.jdshipin.com/jade2/jade.stream/chunklist_w100.m3u8
1905电影A,https://tv.myukj.cn/1905.php?id=1905a
1905电影B,https://tv.myukj.cn/1905.php?id=1905b
CHINA MOVIE,http://106.53.99.30/dl/chinamovie.m3u8
星光综合台,http://ali.hlspull.yximgs.com/live/zxcvbnm9852.flv
影渣好剧,https://hdl-vip-ws.qf.56.com/live/lc_11730.flv
TVB亚洲武侠,http://php.jdshipin.com/TVOD/iptv.php?id=yzwx
无线华丽台,http://php.jdshipin.com/TVOD/iptv.php?id=huali2
CHC影迷电影,http://php.jdshipin.com/TVOD/iptv.php?id=chcymdy
CHC动作电影,http://php.jdshipin.com/TVOD/iptv.php?id=chcdzdy
CHC家庭影院,http://php.jdshipin.com/TVOD/iptv.php?id=chcjtyy
凤凰香港频备,http://php.jdshipin.com/TVOD/iptv.php?id=fhhk
千禧经典,http://php.jdshipin.com/TVOD/iptv.php?id=tvbc
TVB星河,http://php.jdshipin.com/TVOD/iptv.php?id=xinghe
TVB千禧经典,http://php.jdshipin.com/TVOD/iptv.php?id=tvbc
凤凰香港,http://php.jdshipin.com/TVOD/iptv.php?id=fhhk
华丽翡翠台.备用,http://php.jdshipin.com/TVOD/iptv.php?id=huali2
TVB星河,http://php.jdshipin.com/TVOD/iptv.php?id=tvbxh
TVB生活台,http://php.jdshipin.com/TVOD/iptv.php?id=tvbsh
翡翠台,http://php.jdshipin.com/TVOD/iptv.php?id=fct3$LR•IPV4『线路4』
广西卫视,http://php.jdshipin.com/TVOD/hljyd.php?id=3221226549
甘肃卫视,http://php.jdshipin.com/TVOD/hljyd.php?id=3221225633
翡翠台,http://php.jdshipin.com/TVOD/iptv.php?id=huali2
TVB J2,http://php.jdshipin.com/TVOD/iptv.php?id=j2
凤凰中文台,http://183.157.13.62:4022/udp/233.50.200.42:5140
TVB星河台,http://php.jdshipin.com:8880/TVOD/iptv.php?id=xinghe
🌟中国巷奥,#genre#
鳯凰中文,http://dns.yiandrive.com:15907/phenix/fhzw
鳯凰中文,http://220.133.220.232:8578/http/220.130.87.218:8078/hls/21/80/phoenixch.m3u8
鳯凰中文,http://122.117.71.103:8574/http/61.222.53.250:8078/hls/21/80/phoenixch.m3u8
鳯凰中文,http://124.231.212.56:9999/tsfile/live/1106_1.m3u8
鳯凰資訊,http://dns.yiandrive.com:15907/phenix/fhzx
鳯凰資訊,http://220.133.220.232:8577/http/220.130.87.218:8078/hls/20/80/phoenixif.m3u8
鳯凰資訊,http://122.117.71.103:8573/http/61.222.53.250:8078/hls/20/80/phoenixif.m3u8
鳯凰資訊,http://124.231.212.56:9999/tsfile/live/1105_1.m3u8
鳳凰香港,http://139.196.228.200:5678/公众号搞机大师/fhx.php?id=hk
鳳凰香港,http://dns.yiandrive.com:15907/phenix/fhhk
翡翠,http://php.jdshipin.com/smt.php?id=jade_twn
翡翠华丽,http://php.jdshipin.com/smt.php?id=Tvbjade
無綫新聞,http://php.jdshipin.com:8880/smt.php?id=inews_twn
無綫新聞,http://8hb85846je10.vicp.fun:5000/bysid/83
鳳凰香港,http://8hb85846je10.vicp.fun:5000/bysid/85
翡翠,http://8hb85846je10.vicp.fun:8001/bysid/1
明珠,http://8hb85846je10.vicp.fun:5000/bysid/2
翡翠,http://qjrhc.jydjd.top:2911/udp/224.1.100.121:11111
翡翠,http://qjrhc.jydjd.top:2911/udp/224.1.100.122:11111
明珠,http://qjrhc.jydjd.top:2911/udp/224.1.100.123:11111
明珠,http://qjrhc.jydjd.top:2911/udp/224.1.100.124:11111
TVB Plus,http://8hb85846je10.vicp.fun:5000/bysid/82
ViuTVsix,http://8hb85846je10.vicp.fun:8001/bysid/96
ViuTV台,http://8hb85846je10.vicp.fun:8001/bysid/99
香港33台,https://rthktv33-live.akamaized.net:443/hls/live/2101641/RTHKTV33/stream03/streamPlaylist.m3u8
香港33台,https://rthktv33-live.akamaized.net/hls/live/2101641/RTHKTV33/stream03/streamPlaylist.m3u8
香港34台,https://rthktv34-live.akamaized.net/hls/live/2101642/RTHKTV34/stream02/streamPlaylist.m3u8
香港35台,https://rthktv35-live.akamaized.net/hls/live/2101643/RTHKTV35/stream02/streamPlaylist.m3u8
耀才财经,https://v3.mediacast.hk/webcast/bshdlive-pc/chunklist_w99771165.m3u8
耀才财经,http://202.69.67.66:443/webcast/bshdlive-pc/playlist.m3u8
AMCEAS,http://fl5.moveonjoy.com/AMC_NETWORK/index.m3u8
Now爆谷,http://205.185.123.236:8899/1/baogutai/baogu.m3u8
凤凰电影,http://home.js001.com:7777/stream/channelid/884059847?profile=pass
Astro AEC,http://aktv.top/AKTV/live/aktv3/astroaec/AKTV.m3u8
RTHK-33,https://rthktv33-live.akamaized.net/hls/live/2101641/RTHKTV33/stream04/streamPlaylist.m3u8
龍祥电影,http://ali.hlspull.yximgs.com/live/62cde5be2b387b5d597a671c341e31a5.flv
港粤,#genre#
广东珠江频高,http://php.jdshipin.com/TVOD/iptv.php?id=gdzj
广东体育频高,http://php.jdshipin.com/TVOD/iptv.php?id=gdty
Plus综合频高,https://cdn.163189.xyz/live/tvbp/stream.m3u8
pₒₚc电影频标,http://go1.bkpcp.top/tl/popc
凤凰中文频高,http://php.jdshipin.com/TVOD/iptv.php?id=fhzw
凤凰中文频高,https://cdn.163189.xyz/live/fhzw/stream.m3u8
凤凰中文频标,http://43.129.81.169/qctv.fengshows.cn/live/0701pcc72.flv
凤凰资讯频高,http://php.jdshipin.com/TVOD/iptv.php?id=fhzx
凤凰资讯频标,http://43.129.81.169/qctv.fengshows.cn/live/0701pin72.flv
凤凰香港频高,http://php.jdshipin.com/TVOD/iptv.php?id=fhhk
凤凰香港频高,https://cdn6.163189.xyz/live/fhhk/stream.m3u8
凤凰香港频标,http://43.129.81.169/qctv.fengshows.cn/live/0701phk72.flv
中天新闻频高,http://aktv_stream1.m16tv.cfd/stream/aktv/null-6/AKTV.m3u8
有线综合频高,http://php.jdshipin.com/TVOD/iptv.php?id=hoytv
有线综合频高,http://php.jdshipin.com/TVOD/iptv.php?id=hoytv2
无线新闻频高,http://php.jdshipin.com/smt.php?id=inews_twn
无线新闻频标,http://go1.bkpcp.top/tl/null-11 
无线翡翠频4k,http://cdn.163189.xyz/live/fct4k/stream.m3u8
无线翡翠频4k,http://php.jdshipin.com/TVOD/iptv.php?id=fct4
无线翡翠频高,https://cdn3.163189.xyz/live/live2.1.php?id.m3u8
无线翡翠频高,http://php.jdshipin.com/TVOD/iptv.php?id=fct3
无线翡翠频高,http://php.jdshipin.com/TVOD/iptv.php?id=fct2
无线翡翠频标,http://php.jdshipin.com/smt.php?id=jade_twn
无线翡翠频标,http://php.jdshipin.com/TVOD/iptv.php?id=fct
无线华丽频标,http://php.jdshipin.com/smt.php?id=Tvbjade
无线千禧频标,http://php.jdshipin.com/smt.php?id=Tvbclassic
天映频道频标,http://php.jdshipin.com/smt.php?id=Celestial
天映经典频标,http://php.jdshipin.com/smt.php?id=Celestial2
无线明珠粤高,http://php.jdshipin.com/TVOD/iptv.php?id=mzt2
无线明珠粤标,http://go1.bkpcp.top/tl/null-12
无线明珠英标,http://php.jdshipin.com/TVOD/iptv.php?id=mzt
无线星河频标,http://php.jdshipin.com/smt.php?id=Xinhe
无线星河频标,http://go1.bkpcp.top/tl/null-7
无线娱乐频标,http://php.jdshipin.com/smt.php?id=Tvbentertainment 
无线娱乐频标,http://go1.bkpcp.top/tl/null-14
无线戏曲,http://go1.bkpcp.top/tl/null-15
无线华剧,http://go1.bkpcp.top/tl/null-4
无线亚剧,http://go1.bkpcp.top/tl/null-13 
天映经典,http://go1.bkpcp.top/tl/null-1
美亚电影频高,http://php.jdshipin.com/TVOD/iptv.php?id=meiya  
美亚电影频标,http://go1.bkpcp.top/tl/null-5
重温经典频高,http://php.jdshipin.com/TVOD/iptv.php?id=cwjd
澳视澳门频高,http://php.jdshipin.com/TVOD/iptv.php?id=asam
澳视卫星频高,http://php.jdshipin.com/TVOD/iptv.php?id=as
VIUTV粤频标,http://php.jdshipin.com/TVOD/iptv.php?id=viutv
RTHK-31频高,http://php.jdshipin.com/TVOD/iptv.php?id=rthk31
RTHK-32频高,http://php.jdshipin.com/TVOD/iptv.php?id=rthk32
RTHK-33频高,http://php.jdshipin.com/TVOD/iptv.php?id=rthk33
